#EventTime	EventOrigin_x	EventOrigin_y	EventDestination_x	EventDestination_y
661.83914	73	70	73	80
664.446786	73	80	66	78
664.707947	27	20	34	22
666.371301	34	22	36	21
666.470235	66	78	64	79
667.625593	36	21	40	33
668.27673	60	67	59	73
669.304282	40	33	41	27
670.179742	59	73	80	74
672.143986	80	74	78	73
672.939992	22	27	34	26
676.212138	34	26	66	21
679.574415	34	79	30	80
679.822305	66	21	70	20
680.905597	70	20	69	28
683.292701	69	28	58	53
683.461295	31	72	42	47
689.15286	42	47	63	90
692.534503	63	90	94	82
695.713526	94	82	90	44
698.417139	10	56	28	8
702.158414	72	92	74	74
702.929676	74	74	70	49
708.900327	30	51	21	35
711.135556	21	35	48	34
714.052637	52	66	45	70
714.098702	48	34	55	30
714.818923	45	70	52	66
738.93762	64	6	70	22
741.203808	70	22	78	28
741.725704	22	72	41	91
741.927204	78	28	59	9
746.96455	41	91	26	98
747.416354	26	98	49	51
749.690299	49	51	16	37
753.352765	16	37	28	17
759.258083	28	17	34	11
760.804094	34	11	31	31
762.945564	31	31	60	91
767.211573	60	91	66	94
767.72708	34	6	30	0
768.050763	66	94	70	100
804.149045	70	100	70	73
805.977153	70	73	83	78
807.154446	83	78	85	87
808.154446	17	22	15	13
808.953561	85	87	83	78
840				
840.391914	17	4	76	74
843.755276	24	26	25	24
844.209375	75	76	79	61
845.433039	21	39	34	47
846.963509	34	47	27	47
848.18411	27	47	32	47
849.174917	68	53	69	41
849.809488	32	47	31	59
850.330011	31	59	28	58
850.681355	69	41	72	42
851.523202	28	58	38	80
853.234907	38	80	38	69
853.624605	62	31	51	25
855.30896	51	25	69	30
857.133147	69	30	61	7
859.670272	61	7	65	7
862.603439	65	7	62	35
864.654585	62	35	77	56
865.497301	23	44	30	60
866.931752	70	40	63	63
869.485919	63	63	66	91
872.240086	66	91	62	79
873.601399	62	79	69	85
873.937936	31	15	32	30
876.247753	68	70	81	53
876.632066	81	53	86	58
877.911398	14	42	27	35
879.802585	27	35	24	23
879.878608	73	65	76	77
884.716659	24	23	34	7
886.266122	34	7	39	33
887.887008	39	33	67	30
889.549096	67	30	80	36
892.012212	20	64	29	81
893.867942	29	81	24	41
897.698316	76	59	74	47
897.701255	24	41	26	53
899.692443	26	53	33	56
901.81261	33	56	25	50
903.208818	25	50	30	76
906.396985	30	76	39	85
908.058089	39	85	36	79
911.286276	36	79	57	13
916.642443	57	13	56	24
917.70761	56	24	56	18
918.513714	56	18	56	21
918.753353	44	82	44	79
919.634001	44	79	44	82
951.831256	60	16	88	62
954.118861	88	62	80	31
954.248002	12	38	20	69
957.257906	20	69	22	72
957.505216	80	31	78	28
958.89612	22	72	52	93
963.740383	48	7	34	0
963.99027	52	93	66	100
967.361742	66	100	72	66
969.426737	28	34	37	54
972.176904	37	54	34	70
975.867071	34	70	29	54
981.982238	29	54	26	33
985.215364	26	33	37	32
990.496531	37	32	34	76
994.370136	34	76	58	83
996.674324	58	83	66	93
999.569429	66	93	66	71
1000.502763	66	71	68	94
1002.409951	68	94	50	81
1004.220159	50	81	42	64
1006.445326	42	64	36	37
1008.378514	36	37	41	4
1012.259597	41	4	78	13
1014.159889	78	13	0	0
1052.682291	24	73	75	64
1055.988146	22	40	25	36
1056.375397	25	36	8	32
1056.506578	78	60	92	68
1059.150668	8	32	6	28
1059.262189	92	68	94	72
1060.134154	94	72	100	100
1061.94448	2	31	0	38
1080				
1092.19923	100	100	91	60
1093.062835	9	40	8	48
1093.439337	91	60	92	52
1094.0622	92	52	100	100
1126.650002	0	0	67	82
1128.73794	67	82	74	62
1128.890981	33	18	26	38
1129.869931	26	38	27	24
1133.345703	27	24	27	10
1135.031161	27	10	65	21
1136.523422	35	79	41	80
1136.800997	41	80	36	85
1137.080536	64	15	62	0
1154.703143	38	100	73	89
1158.249832	27	11	38	7
1160.185439	38	7	41	22
1161.802727	41	22	59	78
1161.802727	41	22	59	78
1163.446413	42	22	58	78
1163.446413	42	22	58	78
1164.570601	58	80	23	28
1165.98339	23	28	77	72
1165.98339	23	28	77	72
1168.391302	32	27	68	73
1168.391302	32	27	68	73
1170.721086	26	32	36	18
1172.840378	36	18	64	82
1172.840378	36	18	64	82
1175.532388	32	9	68	91
1175.532388	32	9	68	91
1177.139559	34	23	66	77
1177.139559	34	23	66	77
1180.207025	35	34	28	44
1182.284658	28	44	64	23
1184.278081	36	77	46	85
1188.313394	46	85	78	64
1190.579479	22	36	25	14
1192.751416	25	14	27	23
1194.659627	27	23	22	34
1195.639041	78	66	73	72
1195.677605	22	34	27	28
1197.942145	73	72	74	74
1198.090604	27	28	26	26
1199.577437	26	26	43	23
1200.909719	43	23	45	18
1202.11548	55	82	57	100
1202.166837	45	18	43	0
1208.85424	43	0	31	14
1211.127406	31	14	45	22
1213.581177	45	22	30	9
1215.398366	30	9	45	20
1215.807399	55	80	55	73
1216.239503	45	27	27	20
1218.885083	27	20	57	19
1219.207067	43	81	53	88
1219.588698	57	19	47	12
1222.81715	53	88	58	86
1223.0838	47	12	42	14
1224.632429	42	14	47	12
1256.113296	59	90	84	38
1257.296007	84	38	73	59
1257.663394	16	62	27	41
1259.280382	73	59	82	35
1259.405718	18	65	26	39
1259.76907	26	39	29	32
1259.844695	74	61	71	68
1262.036754	29	32	36	25
1263.214322	36	25	32	8
1263.270091	64	75	68	92
1270.881404	68	92	81	39
1271.539884	81	39	73	63
1271.990795	19	61	27	37
1274.476838	27	37	37	91
1277.753439	37	91	36	86
1278.337468	64	14	51	0
1292.944639	55	100	82	81
1298.188556	82	81	72	85
1298.276198	18	19	28	15
1299.659499	72	85	81	61
1299.685574	28	15	19	39
1301.792782	19	39	30	17
1304.58397	30	17	44	0
1318.882782	71	100	75	82
1322.305913	75	82	63	94
1324.115518	63	94	67	80
1324.765226	67	80	72	67
1324.88022	28	33	34	32
1327.365182	66	68	68	92
1328.500227	68	92	83	86
1329.948521	83	86	78	71
1332.200575	22	29	27	27
1332.368033	73	73	84	63
1333.582742	16	37	59	30
1335.851863	41	70	31	73
1338.558993	31	73	40	79
1341.347764	60	21	60	8
1341.427682	40	79	40	92
1345.823493	40	92	39	71
1348.214825	39	71	32	38
1351.125752	32	38	34	13
1352.803411	34	13	28	39
1354.071168	28	39	41	39
1355.561484	41	39	34	13
1357.688724	34	13	45	19
1361.247213	45	19	40	22
1361.641121	40	22	62	46
1366.256115	62	46	70	33
1369.543972	70	33	95	10
1371.870786	95	10	92	40
1373.935931	8	60	31	68
1376.647384	69	32	71	22
1378.957856	71	22	70	66
1382.116173	70	66	87	11
1385.640724	87	11	76	14
1387.602705	76	14	95	57
1389.551369	5	43	0	38
1414.132692	100	100	93	47
1416.067809	93	47	93	35
1416.94787	7	65	8	68
1417.203916	93	35	92	32
1417.988064	92	32	100	100
1419.606182	6	66	0	70
1455.190349	0	0	70	64
1457.91664	70	64	56	70
1458.114231	30	36	44	30
1459.911744	56	70	69	52
1461.847624	31	48	13	75
1465.798607	13	75	69	77
1469.876474	31	23	36	4
1471.602941	64	96	69	80
1472.77608	31	20	33	24
1473.020319	69	80	67	76
1473.269163	33	24	32	13
1474.059605	68	87	65	74
1474.897679	65	74	100	100
1585.518186	31	48	89	29
1590.589637	11	71	25	70
1598.066854	25	70	63	26
1601.567915	63	26	73	17
1601.833686	37	74	27	83
1603.536879	73	17	86	8
1603.730124	27	83	14	92
1606.326361	86	8	86	51
1607.634805	86	51	89	49
1609.136609	89	49	100	100
1610.082666	0	0	11	51
1611.857521	12	52	26	17
1614.142729	26	17	30	31
1615.777917	30	31	33	7
1619.371188	33	7	63	12
1620.335731	63	12	57	9
1620.426592	37	88	43	91
1621.247769	43	91	37	88
1647.252898	60	16	77	74
1650.324205	23	26	40	42
1650.489566	77	74	60	58
1652.5349	60	58	72	76
1654.054291	28	24	33	18
1654.339567	72	76	67	82
1663.481275	67	82	71	77
1663.560318	33	18	29	23
1663.844756	71	77	50	77
1664.287423	29	23	50	23
1666.321099	50	23	64	20
1667.722674	36	80	31	83
1668.533684	69	17	69	0
1683.617196	42	100	28	77
1685.777196	28	77	29	34
1689.766342	29	34	30	10
1692.532509	30	10	87	26
1697.171246	13	74	21	65
1708.867356	21	65	72	40
1712.106469	28	60	35	52
1712.509653	72	40	65	48
1713.703636	35	52	33	47
1716.962886	33	47	29	31
1718.770094	29	31	32	15
1721.867115	32	15	11	25
1725.412198	11	25	6	45
1726.659552	6	45	53	49
1729.655633	47	51	61	17
1731.448215	61	17	58	50
1735.18291	58	50	60	68
1737.050966	60	68	91	36
1740.070451	91	36	100	41
1778.802802	0	0	78	89
1784.966369	22	11	39	32
1786.744648	39	32	40	30
1787.4572	60	70	55	56
1788.225106	40	30	45	44
1788.760804	45	44	64	35
1790.683913	64	35	80	64
1793.555892	80	64	81	64
1793.988681	20	36	19	36
1796.577681	19	36	20	36
1865.604806	80	69	100	100
1900.143848	0	0	72	27
1903.485119	72	27	70	32
1903.994847	28	73	30	68
1905.084297	30	68	45	46
1907.311574	45	46	47	65
1907.481348	55	54	53	35
1909.969515	53	35	49	49
1911.960266	49	49	69	51
1914.172454	69	51	79	61
1915.1336	21	39	34	31
1918.483642	66	69	71	74
1919.074236	34	31	29	26
1920.927073	29	26	33	23
1921.032811	67	77	59	69
1924.729999	59	69	43	44
1927.931332	43	44	41	71
1929.73752	41	71	54	87
1932.401708	54	87	45	73
1934.002083	45	73	40	88
1934.754271	40	88	35	35
1938.145834	35	35	67	8
1940.287565	33	92	62	74
1941.42238	38	26	36	14
1942.632797	36	14	34	4
1942.784788	64	86	66	96
1945.043985	34	4	40	4
1949.806174	40	4	44	18
1951.43032	44	18	36	8
1952.4018	36	8	34	8
1952.894002	64	92	66	92
1953.970392	66	92	56	65
1958.275155	44	35	39	51
1960.488343	39	51	37	73
1962.134656	37	73	52	92
1963.598031	52	92	68	92
1967.201864	68	92	55	75
1970.328114	55	75	44	47
1972.634239	44	47	40	65
1974.634677	40	65	18	29
1980.863844	18	29	69	54
1984.138115	69	54	69	48
1984.459641	31	46	31	52
1986.163282	69	48	69	54
2019.463625	34	40	80	41
2021.753678	20	59	30	75
2023.710066	70	25	82	47
2024.4882	18	53	31	44
2026.107722	31	44	23	53
2026.214855	69	56	77	47
2028.421889	23	53	66	78
2031.773337	34	22	34	19
2032.78527	34	19	47	25
2033.28053	47	25	31	50
2035.927156	31	50	51	48
2038.500243	49	52	82	0
2040				
2062.147756	29	100	46	91
2063.412345	46	91	46	100
2064.082433	54	9	54	0
2096.7906	54	0	69	7
2098.21312	69	7	64	9
2098.369551	31	93	36	91
2099.752827	36	91	38	87
2101.688433	62	13	64	25
2103.029163	64	25	60	26
2104.970309	40	74	39	62
2107.234059	39	62	64	98
2109.766279	64	98	69	98
2111.777284	69	98	100	100
2112.453895	27	11	19	0
2130.008514	80	100	93	79
2132.115405	93	79	91	65
2133.711516	91	65	89	69
2135.008956	89	69	94	84
2137.36525	6	16	4	18
2138.011366	96	82	80	78
2140.496438	20	22	32	20
2142.949293	68	80	68	86
2144.440841	68	86	65	79
2146.137297	65	79	73	91
2147.202757	73	91	70	92
2148.869273	30	8	36	10
2151.173739	64	90	70	85
2152.420286	70	85	68	83
2153.46745	68	83	95	82
2155.814961	5	18	14	22
2156.213967	95	82	86	78
2160.777149	14	22	59	83
2163.245029	41	17	30	16
2166.022074	30	16	23	0
2166.054836	70	84	77	100
2186.058044	77	100	91	90
2186.527615	9	10	14	0
2189.148211	91	90	86	100
2204.422524	86	100	88	85
2205.74267	88	85	82	94
2206.684753	82	94	91	89
2208.765232	91	89	0	0
2246.444145	10	15	67	29
2249.539904	67	29	61	24
2249.838588	33	71	39	76
2250.931573	61	24	69	40
2253.564756	29	59	31	60
2253.81208	69	40	71	41
2255.163131	31	60	34	75
2255.419168	71	41	66	25
2257.681265	66	25	71	48
2259.074339	29	52	36	58
2259.304466	71	48	64	42
2261.613254	64	42	69	30
2261.862049	31	70	32	69
2262.956584	68	31	61	25
2264.960327	61	25	87	53
2266.851216	13	47	10	40
2267.245675	87	53	90	60
2269.733826	90	60	96	71
2270.329362	10	40	4	29
2270.948319	96	71	100	100
2272.749167	2	32	0	33
2280				
2302.63072	100	100	100	22
2304.666271	2	66	0	78
2332.879128	100	0	91	41
2333.892938	9	59	31	91
2338.068395	69	9	57	37
2340.90533	57	37	83	0
2390.813564	33	100	63	84
2392.312256	37	16	65	11
2393.621398	35	89	74	86
2396.745586	26	14	38	19
2398.144627	38	19	35	21
2398.254503	62	81	65	79
2400				
2400.592901	35	21	44	23
2402.758974	44	23	61	10
2405.246691	39	90	44	91
2405.690046	44	91	49	100
2422.651576	32	0	62	28
2424.686234	38	72	63	72
2427.032401	63	72	0	0
2447.065109	37	21	82	79
2450.829921	82	79	94	82
2450.877485	18	21	6	18
2453.469196	94	82	91	66
2455.279714	9	34	11	27
2456.744834	89	73	92	68
2457.288581	92	68	93	66
2457.58236	7	34	8	42
2458.727215	8	42	7	40
2459.000147	93	66	93	60
2462.378361	7	40	5	20
2464.066019	95	80	100	100
2464.419861	5	20	0	0
2504.737944	0	0	68	43
2507.111319	68	43	91	47
2507.225102	32	57	9	53
2510.426399	9	53	25	93
2513.748535	25	93	73	79
2517.474927	27	21	28	11
2518.162846	72	89	75	87
2518.360115	28	11	25	13
2521.117303	25	13	28	11
2560.378735	75	92	87	62
2561.274421	87	62	90	61
2561.945972	10	39	7	96
2566.295616	93	4	69	34
2569.317494	31	66	45	71
2571.700765	45	71	70	0
2582.709751	32	100	9	63
2584.555885	9	63	30	8
2589.269925	30	8	36	27
2590.337412	64	73	74	64
2593.091579	74	64	82	62
2595.307219	18	38	32	30
2597.986571	32	30	46	48
2599.35485	54	52	42	60
2599.757905	46	48	58	40
2600.957335	58	40	62	43
2601.35356	38	57	44	59
2602.466458	46	44	56	41
2603.696685	44	59	79	47
2607.557128	21	53	11	65
2607.670061	79	47	89	35
2613.837007	11	65	27	29
2619.019011	27	29	38	45
2622.565968	38	45	37	93
2625.061891	37	93	62	96
2626.80156	62	96	37	89
2627.952781	37	89	96	74
2632.717105	4	26	55	56
2659.371712	45	44	45	53
2662.315767	45	53	47	58
2663.781378	47	58	74	34
2664.40867	26	66	19	74
2665.213537	82	31	81	26
2666.517025	81	26	95	20
2667.182025	19	74	5	80
2670.745637	95	20	89	48
2672.759108	11	52	30	75
2675.602691	70	25	70	47
2677.494671	30	53	37	58
2677.631295	70	47	63	42
2680.412476	63	42	68	96
2684.324689	68	96	89	45
2685.63036	11	55	8	91
2685.992359	89	45	92	9
2691.587816	92	9	91	56
2693.657985	9	44	19	33
2695.755527	19	33	25	25
2695.769352	81	67	75	75
2697.306027	25	25	26	27
2697.345603	75	75	74	73
2699.769235	26	27	34	21
2701.759043	66	79	59	85
2701.817006	34	21	41	15
2703.876382	41	15	34	21
2736.620549	34	80	100	100
2760.053555	56	67	64	97
2761.698328	64	97	86	43
2764.182698	86	43	69	14
2770.312781	69	14	57	0
2795.894208	43	100	64	85
2797.645667	64	85	69	84
2797.84989	36	15	31	16
2798.247834	69	84	65	75
2799.135902	35	25	25	35
2800.514969	25	35	35	31
2803.096251	65	69	66	74
2803.305371	34	26	29	24
2804.692609	29	24	37	34
2807.6027	37	34	31	31
2809.152647	69	69	70	66
2809.194873	31	31	30	34
2811.732555	30	34	35	73
2813.944942	35	73	79	92
2817.528803	79	92	91	9
2823.248714	91	9	80	69
2826.516793	20	31	29	20
2829.664939	71	80	73	83
2831.728698	73	83	86	65
2833.581209	14	35	28	0
2849.982109	76	100	66	94
2850.337501	34	6	26	42
2850.471994	66	94	74	58
2854.896433	74	58	84	50
2856.023043	16	50	15	57
2857.516071	85	43	82	45
2857.843668	15	57	18	55
2858.444402	82	45	85	43
2893.722918	23	60	76	22
2897.832773	76	22	71	29
2897.903473	24	78	29	71
2899.743111	29	71	31	81
2900.24094	71	29	69	19
2901.232595	31	81	35	75
2901.340571	35	75	40	83
2902.546861	40	83	51	99
2902.703441	60	17	49	1
2905.633025	49	1	69	4
2906.997984	31	96	30	77
2909.908983	30	77	54	36
2912.782486	54	36	51	34
2913.280713	46	64	49	66
2914.321152	49	66	60	87
2914.942706	51	34	40	13
2916.214239	40	13	34	35
2917.392308	34	35	46	47
2917.917133	54	53	56	60
2918.340638	44	40	58	25
2918.499237	56	60	42	75
2921.156394	58	25	56	50
2923.358441	56	50	87	58
2925.240724	87	58	89	38
2925.395593	13	42	11	62
2927.599077	89	38	100	100
2982.072053	17	61	80	31
2985.105387	80	31	77	62
2985.167457	20	69	23	38
2990.506598	23	38	91	0
3010.745787	16	100	39	88
3012.447726	61	12	58	19
3012.454622	39	88	42	81
3013.486144	42	81	36	88
3013.902929	58	19	64	12
3015.675536	64	12	63	10
3016.083478	36	88	37	90
3016.876293	63	10	63	18
3016.99473	37	90	37	82
3018.669194	63	18	62	20
3018.815939	38	80	59	78
3020.127481	41	22	65	34
3024.886294	35	66	64	9
3026.618343	36	91	33	68
3029.416461	67	32	76	74
3031.831254	24	26	42	16
3035.664751	42	16	46	31
3037.999886	46	31	52	45
3038.948318	52	45	73	64
3041.742914	73	64	72	89
3045.558572	72	89	94	47
3046.408648	6	53	0	32
3067.415302	100	100	100	100
1.853808	50	48	31	39
3.722645	31	39	66	19
7.784168	66	19	74	25
8.118332	34	81	26	75
9.07195	74	25	71	45
9.771766	29	55	26	46
11.064743	26	46	36	29
13.204347	64	71	92	75
16.525163	8	25	0	0
44.902492	100	100	91	54
46.831811	91	54	80	9
49.845228	20	91	70	84
57.400978	30	16	28	30
66.944286	28	30	70	32
71.401035	30	68	32	47
71.401341	70	32	68	53
73.930968	68	53	65	65
74.302299	32	47	35	35
77.584202	65	65	77	90
81.778361	77	90	76	71
84.26452	76	71	68	73
86.072199	68	73	81	52
87.202577	19	48	34	17
90.845832	66	83	69	99
92.749116	34	17	31	1
94.159254	31	1	36	16
94.356076	64	84	61	85
95.613422	61	85	39	84
96.181944	36	16	61	16
97.093027	39	84	38	42
101.242291	38	42	56	10
104.450997	56	10	58	19
107.151056	58	19	63	17
107.489707	37	83	42	81
107.753516	42	81	65	81
110.616392	65	81	60	79
113.666318	40	21	44	26
114.202866	60	79	56	74
115.592589	44	26	40	21
124.015882	64	86	45	42
127.895212	45	42	72	31
131.991164	72	31	34	35
135.666665	34	35	31	63
136.736956	31	63	34	75
141.299107	34	75	66	81
142.918056	66	81	70	93
143.106159	70	93	70	93
143.731017	30	7	12	7
150.10444	12	7	37	25
151.567609	37	25	45	22
152.863108	50	82	55	78
153.083009	45	22	62	17
153.321073	55	78	38	83
154.204738	62	17	41	28
155.673772	41	28	46	74
158.313572	46	74	63	76
159.404291	54	26	37	24
163.43204	37	24	42	12
167.861596	42	12	39	27
169.629352	39	27	26	50
175.007036	26	50	31	72
178.756496	31	72	20	60
184.926023	20	60	30	21
188.137095	30	21	35	33
189.622481	35	33	32	47
191.924962	32	47	32	72
194.575743	32	72	51	90
196.342352	51	90	33	95
198.727681	33	95	71	70
200.410618	71	70	88	76
201.65342	88	76	97	70
204.488135	12	24	3	30
207.471181	3	30	12	0
215.585368	88	100	69	95
219.560465	69	95	68	90
220.150602	68	90	77	92
221.919453	77	92	73	100
241.347868	38	10	27	53
244.701173	27	53	33	79
246.677608	33	79	50	85
248.380405	50	85	37	87
249.184308	37	87	33	87
249.227289	50	15	67	13
250.840995	33	87	70	72
253.649311	30	28	48	23
255.852632	52	77	63	81
259.586155	63	81	57	73
259.891057	37	19	43	27
260.641796	57	73	56	78
261.730635	56	78	30	86
262.506179	44	22	70	14
264.871092	70	14	71	21
267.798861	29	79	27	73
267.93359	71	21	73	27
269.456921	73	27	73	27
272.274681	73	27	67	29
273.435683	67	29	99	76
312.301656	100	100	68	48
316.231139	68	48	73	56
316.407325	32	52	27	44
319.550667	27	44	32	93
322.139235	68	7	66	7
322.902093	34	93	41	89
326.152954	59	11	88	57
335.840419	12	43	29	30
342.583062	29	30	42	10
343.573498	58	90	60	89
344.860941	42	10	40	11
345.191334	60	89	57	80
346.194704	57	80	68	64
347.157558	68	64	65	83
350.786201	65	83	89	93
352.257596	89	93	100	100
353.148202	10	10	0	5
354.449082	89	87	100	95
374.713798	0	0	44	19
379.127034	56	81	64	84
379.891797	44	19	36	16
380.611401	36	16	66	44
381.872716	34	56	40	50
382.531123	66	44	60	50
383.106569	60	50	71	60
386.068567	71	60	85	83
389.472118	10	32	15	17
389.582992	85	83	90	68
389.582992	90	68	74	73
392.31794	26	27	23	26
392.628097	74	73	77	74
394.922718	23	26	23	22
395.384582	23	22	25	25
395.680833	77	78	75	75
396.539832	25	25	15	14
397.957316	15	14	39	10
400.397292	39	10	39	6
401.594354	61	90	61	94
402.808636	39	6	34	5
403.144637	61	94	66	95
405.503598	66	95	61	94
434.205289	43	11	38	18
434.93453	38	18	43	6
436.449545	43	6	29	20
438.627602	29	20	37	45
440.973121	37	45	26	36
444.345489	26	36	47	77
446.84939	53	23	69	0
455.008431	32	100	38	77
455.961783	38	77	28	94
457.191709	28	94	69	85
459.936634	31	15	46	29
462.828353	54	71	42	93
464.173506	42	93	35	81
465.159818	35	81	73	78
468.782546	73	78	68	74
468.999953	27	22	32	26
469.731798	32	26	4	42
472.313157	4	42	54	52
477.485313	46	48	67	21
479.3446	67	21	61	36
480.924293	39	64	50	38
481.775009	50	38	40	14
486.846644	40	14	69	13
491.578527	69	13	70	30
495.344733	70	30	66	32
495.344733	66	32	80	5
502.632611	80	5	70	34
503.28827	30	66	31	76
504.072706	70	34	69	24
505.203148	31	76	32	81
506.685555	32	81	35	79
507.173092	68	19	65	21
509.684052	65	21	68	19
526.543334	27	51	36	6
528.244908	36	6	38	30
532.288789	38	30	38	69
535.177025	38	69	64	60
537.063901	64	60	69	67
537.75541	31	33	32	27
540.201971	32	27	26	21
542.234274	26	21	34	49
544.05754	34	49	42	60
546.209279	42	60	65	69
547.224456	65	69	65	93
551.501615	65	93	87	74
553.685439	87	74	95	91
554.409345	95	91	0	0
555.826226	1	23	8	30
558.543284	8	30	40	4
562.105021	60	96	81	92
568.657886	19	8	21	5
570.426914	81	92	79	95
571.007273	79	95	89	69
572.199723	11	31	8	11
574.191339	8	11	45	47
579.285145	55	53	70	22
583.02544	70	22	48	48
585.511879	48	48	61	85
588.952432	61	85	60	71
591.235278	60	71	62	94
591.235278	62	94	81	85
592.43739	19	15	65	47
594.228222	35	53	72	50
597.020593	28	50	34	57
597.601275	72	50	66	43
598.871016	34	57	46	77
600.382013	46	77	58	65
602.512584	58	65	54	54
603.333923	46	46	46	52
605.92284	46	52	42	85
608.89341	42	85	73	81
612.010011	73	81	67	81
613.966562	67	81	62	22
618.120935	62	22	68	28
621.272435	68	28	73	15
624.488112	73	15	66	21
626.333753	66	21	50	50
630.303495	50	50	74	83
630.951666	26	17	39	0
641.32832	73	100	44	81
643.674782	56	19	54	33
646.657237	54	33	56	55
647.572706	56	55	66	54
648.167838	34	46	45	26
652.332093	45	26	71	20
653.852058	71	20	73	16
654.109468	29	80	27	84
655.659317	27	84	29	80
686.102856	72	20	88	43
687.864709	12	57	12	86
696.78278	12	86	7	86
697.87063	93	14	98	5
699.099908	2	95	8	81
699.866292	92	19	100	12
725.747311	100	100	69	55
729.780105	69	55	68	73
729.809709	31	45	32	27
732.924321	32	27	31	53
734.356014	69	47	59	60
735.890993	59	60	37	67
737.46917	37	67	71	86
739.512272	71	86	89	100
739.93411	29	14	11	0
752.098473	89	100	94	88
754.017992	94	88	91	89
755.241488	91	89	87	100
774.928376	12	0	39	16
777.082516	61	84	70	72
778.824123	30	28	31	40
779.673305	69	60	70	92
780.605432	31	40	30	8
782.029562	30	8	51	27
783.146407	49	73	53	72
784.631213	53	72	65	74
786.375838	35	26	41	26
788.152406	59	74	65	65
789.139547	41	26	35	35
789.818415	65	65	57	69
790.641469	43	31	49	33
790.977523	51	67	57	92
793.467256	57	92	68	92
794.768501	32	8	32	0
820.714861	64	100	60	68
823.498309	60	68	54	52
825.944757	54	52	53	1
828.74602	53	1	65	6
830.858032	65	6	65	8
831.781141	35	94	35	92
832.349323	65	8	50	8
833.931071	50	8	50	25
835.100313	50	25	52	11
836.010137	52	11	27	21
838.063527	27	21	12	51
841.927565	12	51	28	80
843.973215	28	80	30	56
846.003564	30	56	23	19
848.624033	23	19	32	7
850.801881	32	7	69	7
852.136429	69	7	63	21
852.893032	63	21	30	8
854.64709	30	8	44	20
855.212859	44	20	54	17
856.378631	54	17	66	21
858.648546	66	21	67	41
861.718789	33	59	30	49
861.781745	67	41	70	51
864.066772	30	49	31	56
865.64108	69	44	69	58
868.413476	69	58	68	88
869.696552	68	88	88	88
872.450332	88	88	90	91
874.479524	90	91	74	89
876.540485	74	89	73	66
878.342454	73	66	71	53
880.99297	71	53	92	29
882.798498	92	29	100	16
896.309774	0	0	5	17
899.831552	5	17	27	27
904.022378	27	27	29	46
906.762741	29	46	29	28
910.269945	29	28	67	34
911.735128	33	66	65	100
924.98083	60	0	60	7
932.742101	60	7	69	12
932.95498	31	88	43	100
938.343489	68	0	70	22
940.569689	70	22	65	9
942.637521	65	9	68	14
943.050184	32	86	36	88
944.007381	36	88	36	98
944.05263	64	12	64	2
948.135479	64	2	66	11
948.70082	66	11	59	23
949.198497	41	77	74	71
950.462219	26	29	70	27
951.837055	30	73	41	68
953.379782	41	68	46	55
954.429205	54	45	55	93
958.088338	45	7	69	0
958.987106	55	93	31	100
963.919056	69	0	71	16
964.544874	71	16	70	6
965.363866	70	6	62	16
967.178345	62	16	53	18
967.275722	38	84	47	82
969.467649	53	18	31	35
972.228667	31	35	47	17
974.511523	47	17	95	10
979.212892	95	10	78	24
983.009552	22	76	21	95
985.132976	21	95	73	62
990.692048	73	62	76	77
992.67211	76	77	72	70
994.493645	24	23	28	30
995.511713	72	70	0	0
996.841386	20	25	12	39
1000.707952	12	39	39	16
1002.721454	39	16	37	64
1004.670802	37	64	28	76
1006.917939	28	76	95	90
1014.980112	95	90	94	63
1016.933395	6	37	12	0
1025.616258	89	100	68	69
1028.4129	68	69	70	42
1030.56074	70	42	67	9
1034.669674	67	9	79	9
1036.715301	79	9	56	19
1040.329022	56	19	62	28
1043.553423	62	28	64	4
1046.620699	64	4	69	24
1048.673044	69	24	54	16
1051.003161	54	16	51	71
1054.863505	51	71	62	88
1056.960919	62	88	59	87
1058.500246	41	13	39	0
1072.530285	76	100	65	86
1074.312909	65	86	62	91
1075.30938	62	91	61	97
1075.753129	39	3	43	10
1076.493721	64	90	57	90
1076.773527	43	10	35	21
1079.549409	35	21	48	24
1081.222753	52	76	51	67
1081.755138	48	24	49	33
1082.693507	51	67	52	76
1098.273923	75	7	72	28
1100.790726	72	28	64	6
1101.447211	64	6	64	12
1102.188501	36	88	40	100
1111.172999	67	0	82	12
1115.375662	82	12	87	8
1116.009929	13	92	6	89
1116.494416	87	8	94	11
1119.750453	6	89	27	80
1120.641044	27	80	31	69
1123.677771	69	31	78	57
1125.521642	22	43	23	38
1125.755954	77	62	90	39
1126.956662	10	61	29	14
1130.499733	29	14	38	23
1130.897424	71	86	62	77
1133.42525	38	23	47	14
1134.98952	47	14	71	21
1141.753025	29	79	51	54
1142.462601	51	54	43	36
1146.111443	43	36	60	15
1148.339109	60	15	71	13
1150.704712	71	13	64	21
1152.452482	64	21	71	28
1154.430541	71	28	73	11
1158.093436	27	89	0	100
1159.63029	73	11	100	0
1191.62263	100	0	83	33
1193.669943	83	33	0	0
1225.198407	100	100	67	37
1226.649497	67	37	49	36
1226.827677	33	63	51	64
1230.637338	51	64	69	94
1232.712146	69	94	87	37
1238.589556	13	63	34	24
1243.59998	34	24	17	34
1245.04604	17	34	5	44
1246.756059	5	44	31	7
1250.231153	31	7	26	23
1251.93946	26	23	38	25
1252.592585	38	25	35	4
